id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean,volume_id
volume_54_slice_86,0.007855598260829886,0.003943287593976815,0.004310345900527645,0.002159828291404073,0.03433984663449387,0.017469880109957904,0.015501930265283799,0.007857665331779597,volume_54
volume_54_slice_87,0.0045176721142476004,0.0022639499710452368,0.005923001968486672,0.002970298016861091,0.029498525646313552,0.014970060470077809,0.013313066576349274,0.006734769485994712,volume_54
volume_54_slice_88,0.0029270889212822827,0.0014656895846561985,0.003606853919200312,0.0018066856352243128,0.04135338405930239,0.02111324438828327,0.01596244229992833,0.008128539869387927,volume_54
volume_54_slice_89,0.0021339972879502954,0.0010681383683711718,0.0160284959786033,0.008078995504417418,0.02935290258215283,0.014895058216049384,0.015838465282902142,0.008014064029612659,volume_54
volume_54_slice_90,0.0005403458663301357,0.00027024596881946466,0.029618083375200242,0.015031646348867368,0.020874103704583098,0.010547133150595167,0.01701084431537116,0.008616341822760666,volume_54
volume_54_slice_91,0.0015393670936958677,0.0007702764385695389,0.036656892201864445,0.018670650471493164,0.012756910692589007,0.006419401564608129,0.016984389996049773,0.008620109491556944,volume_54
volume_54_slice_92,0.0009089670044580754,0.00045469017412564495,0.03163192017855361,0.016070124896953888,7.485029934517193e-10,7.485029934517193e-10,0.010846962643838227,0.005508271939860841,volume_54
volume_54_slice_93,0.0009228072255376364,0.0004616166274079482,0.053511706318721264,0.027491409603098683,0.0015467911820983826,0.0007739945814442765,0.018660434908785762,0.009575673603983635,volume_54
volume_54_slice_94,4.6781437123559995e-11,4.6781437123559995e-11,0.08915662705472492,0.04665826037411206,0.0015923574828086325,0.0007968135451818217,0.030249661528104998,0.015818357988691776,volume_54
volume_54_slice_95,4.717871296248449e-11,4.717871296248449e-11,0.10532475184006743,0.055589870873631944,8.517887556628715e-10,8.517887556628715e-10,0.03510825091301163,0.018529957257533137,volume_54
volume_54_slice_96,4.7418085255468815e-11,4.7418085255468815e-11,0.15018508770482014,0.08118925152590666,0.0018066856352243128,0.0009041600353488605,0.05066392446248752,0.027364470536224535,volume_54
volume_54_slice_97,4.8090795419443545e-11,4.8090795419443545e-11,0.24952380988117914,0.14254624638599223,8.748906379047325e-10,8.748906379047325e-10,0.08317460360138686,0.04751541576965789,volume_54
volume_54_slice_98,4.817651876243308e-11,4.817651876243308e-11,0.2802919711531426,0.16298811592360604,9.487666025154016e-10,9.487666025154016e-10,0.09343065738336191,0.05432937230684972,volume_54
volume_54_slice_99,4.841442749705086e-11,4.841442749705086e-11,0.2861491632236686,0.1669627003155934,1.011122344781474e-09,1.011122344781474e-09,0.09538305476106847,0.05565423379171006,volume_54
volume_54_slice_100,4.862630682963159e-11,4.862630682963159e-11,0.2380952385376915,0.1351351357052504,1.0471204177517064e-09,1.0471204177517064e-09,0.07936507987781273,0.04504504560033237,volume_54
volume_54_slice_101,4.9183553017451134e-11,4.9183553017451134e-11,0.21354484489716602,0.11953551972709321,1.075268816048098e-09,1.075268816048098e-09,0.07118161534053946,0.03984517361718186,volume_54
volume_54_slice_102,4.9546648166796476e-11,4.9546648166796476e-11,0.11695906490126115,0.062111801889501855,1.0893246175497552e-09,1.0893246175497552e-09,0.038986355346710806,0.020703934342791042,volume_54
volume_54_slice_103,5.0030018008303476e-11,5.0030018008303476e-11,0.039907905571828155,0.02036022003104133,1.0764262636421675e-09,1.0764262636421675e-09,0.01330263556609481,0.006786740385832538,volume_54
volume_54_slice_104,5.097619411474862e-11,5.097619411474862e-11,0.010043042317042292,0.0050468644520210056,1.0277492281318097e-09,1.0277492281318097e-09,0.0033476811319225713,0.001682288510248809,volume_54
volume_54_slice_105,5.1671575463666017e-11,5.1671575463666017e-11,0.004316547478908958,0.0021629423199978786,1.1135857448623766e-09,1.1135857448623766e-09,0.0014388495480554262,0.000720981161751733,volume_54
volume_54_slice_106,5.251549206740282e-11,5.251549206740282e-11,8.403361337476166e-10,8.403361337476166e-10,9.380863030599564e-10,9.380863030599564e-10,6.103126429583252e-10,6.103126429583252e-10,volume_54
volume_54_slice_107,5.329070076987526e-11,5.329070076987526e-11,0.006374502783765335,0.0031974428431675115,1.001000999998998e-09,1.001000999998998e-09,0.0021248346126856786,0.0010658146324864042,volume_54
volume_54_slice_108,5.3835800804638717e-11,5.3835800804638717e-11,0.0015723278289525725,0.0007867828475320354,1.0649627251704336e-09,1.0649627251704336e-09,0.0005241096492503662,0.00026226132211018717,volume_54
volume_54_slice_109,5.4692627430830636e-11,5.4692627430830636e-11,8.319467547155183e-10,8.319467547155183e-10,1.039501038420477e-09,1.039501038420477e-09,6.420468068556086e-10,6.420468068556086e-10,volume_54
volume_54_slice_110,5.5558642143699165e-11,5.5558642143699165e-11,8.156606844896731e-10,8.156606844896731e-10,1.1013215846901743e-09,1.1013215846901743e-09,6.575136371078488e-10,6.575136371078488e-10,volume_54
volume_54_slice_111,5.64174894185378e-11,5.64174894185378e-11,8.298755179835056e-10,8.298755179835056e-10,1.0471204177517064e-09,1.0471204177517064e-09,6.444711417179166e-10,6.444711417179166e-10,volume_54
volume_54_slice_112,5.687635081009689e-11,5.687635081009689e-11,9.615384606139053e-10,9.615384606139053e-10,1.0288065833036969e-09,1.0288065833036969e-09,6.824071315758997e-10,6.824071315758997e-10,volume_54
volume_54_slice_113,5.774672287014224e-11,5.774672287014224e-11,1.0309278339887341e-09,1.0309278339887341e-09,9.940357843001632e-10,9.940357843001632e-10,6.942367803863466e-10,6.942367803863466e-10,volume_54
volume_54_slice_114,5.831583857835807e-11,5.831583857835807e-11,1.2077294671404232e-09,1.2077294671404232e-09,9.372071218957756e-10,9.372071218957756e-10,7.344174758715191e-10,7.344174758715191e-10,volume_54
volume_54_slice_115,5.934718100537998e-11,5.934718100537998e-11,1.1990407659483924e-09,1.1990407659483924e-09,9.587727699340625e-10,9.587727699340625e-10,7.39053572295945e-10,7.39053572295945e-10,volume_54
volume_54_slice_116,6.053268764766751e-11,6.053268764766751e-11,1.221001219510377e-09,1.221001219510377e-09,9.68054210098689e-10,9.68054210098689e-10,7.498627057522444e-10,7.498627057522444e-10,volume_54
volume_54_slice_117,6.118453254642777e-11,6.118453254642777e-11,1.3054830270163407e-09,1.3054830270163407e-09,9.354536941670216e-10,9.354536941670216e-10,7.673737512432633e-10,7.673737512432633e-10,volume_54
