volume_id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean
volume_268,0.6538077516913114,0.6528082300060976,0.5556377778003148,0.5337327728266377,0.7096774638320871,0.7096774638320871,0.6397076644412378,0.6320728222216074
volume_292,0.911235347834816,0.8779770052631011,0.6700897937279522,0.636293701854748,0.7407996661762584,0.7212876387709902,0.7740416025796755,0.7451861152962798
volume_299,0.8771706085199455,0.8338471845936066,0.6380420749774056,0.5787441090127309,0.640613800005583,0.6397293559468834,0.7186088278343113,0.684106883184407
volume_320,0.8075829714110772,0.7858960390863834,0.462331433718197,0.44102091202142524,0.7580109482273195,0.7253758963138565,0.6759751177855312,0.6507642824738884
volume_330,0.7349908648939215,0.7068555366473019,0.6633757416893467,0.6137545425653242,0.8064516350895193,0.8064516350895193,0.7349394138909292,0.7090205714340485
volume_332,0.7669576517247776,0.7618775146746417,0.6354820405346268,0.6137971457781752,0.7457676948057714,0.729935340024345,0.7160691290217253,0.701870000159054
volume_344,0.6392920891297073,0.6286170852217638,0.5463760874453026,0.5058862169836843,0.6806548375714357,0.6573957690038196,0.6221076713821486,0.5972996904030893
volume_35,0.7476260382995797,0.7129802095384554,0.6535943862152134,0.5992456263152431,0.78405969366821,0.7340166530467956,0.728426706061001,0.682080829633498
volume_351,0.8396767855861682,0.8205618538376943,0.7334114451695847,0.6815360477383386,0.8672836160228261,0.836894216148813,0.8134572822595264,0.7796640392416153
volume_355,0.7935281168169788,0.7474145439002589,0.691761022981316,0.6330604686037254,0.7264481782118397,0.6729550411420157,0.7372457726700448,0.6844766845486667
volume_38,0.7665367915348014,0.7246022135817388,0.6815050414902151,0.5982535105458164,0.7261100405493873,0.6661154221848931,0.7247172911914679,0.6629903821041494
volume_43,0.8787586619247926,0.8654785773330198,0.653374833388077,0.6204175548965507,0.8160329750425885,0.8000780228117241,0.7827221567851527,0.761991385013765
volume_44,0.8440267903975771,0.8417589556896752,0.6186648156765973,0.5732245169248948,0.8286065331225577,0.8007827348179352,0.7637660463989107,0.7385887358108351
volume_59,0.8682600730053647,0.8593755845825521,0.6911039251548167,0.6565621194795637,0.8625839026907622,0.8480733895428932,0.8073159669503145,0.7880036978683364
volume_67,0.8029061423895647,0.769139727200443,0.7344703435095375,0.6699750819513789,0.8749234339851027,0.8316601429098365,0.8040999732947349,0.7569249840205527
volume_70,0.6699181652798984,0.6115271697322223,0.5208495158282294,0.452848907534985,0.5748111898343192,0.5151567417916276,0.588526290314149,0.5265109396862784
volume_85,0.7907110931400871,0.7751210194181862,0.7547380281071586,0.7005501246249792,0.7466809242564509,0.7193850805415805,0.7640433485012322,0.7316854081949153
volume_94,0.9357985952970503,0.9356451728026609,0.7343263866942392,0.708133262396171,0.8774444159998038,0.8665933175664072,0.8491897993303644,0.8367905842550798
Overall_Mean,0.7708829861760437,0.7474330067862587,0.6663106340879398,0.6173781665019041,0.7440410136666346,0.7127180352223977,0.7270782113102061,0.6925097361701871
