id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean,volume_id
volume_327_slice_67,0.43379212176848975,0.2769696974078971,0.3875000002734375,0.24031007794002762,0.7422266802986693,0.5901116433969511,0.5211729341135322,0.36913047291495865,volume_327
volume_327_slice_68,0.13856068789550982,0.0744373923401977,0.2945386066687237,0.17270318057742792,0.8339041097312464,0.7151248168647213,0.42233446809849334,0.320755129927449,volume_327
volume_327_slice_69,0.18208232485129186,0.1001598299945872,0.33689024415514857,0.20256645316106028,0.8355416992708171,0.7175368143004862,0.4515047560924192,0.34008769915204456,volume_327
volume_327_slice_70,0.2215791652659863,0.1245932128662979,0.3150211297291506,0.1869585047027093,0.8706766918265589,0.7709720375885858,0.4690923289405653,0.3608412517191977,volume_327
volume_327_slice_71,0.29664381115242017,0.17415254272281672,0.33256528443449873,0.19944725969624724,0.8580294803273627,0.7513586959900018,0.4957461919714272,0.3749861661363553,volume_327
volume_327_slice_72,0.41222366729121473,0.2596232599264442,0.4138455688802414,0.26091127133769243,0.8510301110530665,0.7406896555300833,0.5590331157415075,0.42040806226474,volume_327
volume_327_slice_73,0.5313981044042068,0.3618394516491168,0.46223564974991105,0.3005893913061938,0.8557295961618058,0.7478386170780423,0.6164544501053079,0.47008915334445095,volume_327
volume_327_slice_74,0.5046780408627743,0.33750460090632883,0.42509974630935815,0.26992169540768235,0.8681506850443914,0.7670196675234195,0.5993094907388413,0.4581486546124769,volume_327
volume_327_slice_75,0.5436661700316942,0.3733115025078545,0.5155898426500837,0.3473365095940509,0.8745928339783446,0.7771345878767951,0.6446162822200409,0.4992608666595668,volume_327
volume_327_slice_76,0.5006157637005494,0.33388090376431995,0.5133214921511778,0.3452807648963438,0.8434108528345653,0.7292225204702111,0.6191160362287641,0.4694613963769583,volume_327
volume_327_slice_77,0.5012210013732538,0.3344195522059391,0.5409790211074185,0.37078220883022156,0.8172043012264645,0.6909090913413859,0.6198014412357122,0.46537028412584885,volume_327
volume_327_slice_78,0.5309028768069204,0.361380380239868,0.5725190840860089,0.40106951894535164,0.7113300495454876,0.5519877682691319,0.6049173368128056,0.43814588915145053,volume_327
volume_327_slice_79,0.5951795377286818,0.4236694679889113,0.5250755288443881,0.3560016389365008,0.6538461542159764,0.4857142865306122,0.5913670735963488,0.4217951311520081,volume_327
volume_327_slice_80,0.6383876260514676,0.46884681601760875,0.5624211855099556,0.39122807044244384,0.6390041497520704,0.46951219593062166,0.6132709871044979,0.4431956941302248,volume_327
volume_327_slice_81,0.6514125613702048,0.4830332411762351,0.584354382788453,0.4127829563192264,0.6599394554390117,0.4924698802824249,0.6319021331992232,0.4627620259259621,volume_327
volume_327_slice_82,0.6323057954051033,0.46231518230713486,0.6124346311410707,0.44137353457228923,0.6688241643270505,0.5024311191208571,0.6378548636244082,0.4687066120000938,volume_327
volume_327_slice_83,0.6349892009515264,0.46518987360577013,0.5769120597029757,0.40539452519911656,0.7277701782109847,0.5720430116730257,0.6465571462884956,0.4808758034926375,volume_327
volume_327_slice_84,0.636663525062049,0.46698928466402034,0.5788248983191319,0.40728612386111906,0.6503816799230814,0.4819004536608587,0.6219567011014208,0.45205862072866604,volume_327
volume_327_slice_85,0.7005300354018263,0.5390890552212478,0.6112374148713098,0.4401309637791717,0.48543689391756323,0.3205128217573025,0.5990681147302331,0.433244280252574,volume_327
volume_327_slice_86,0.7160652921572024,0.5577116093818295,0.6056241427964253,0.4343334975728807,0.44113667193350925,0.2829861123559269,0.5876087022957123,0.4250104064368791,volume_327
volume_327_slice_87,0.7443037975272028,0.5927419356331591,0.6955970859374099,0.5332685772057949,0.48010269643119036,0.31587837953398923,0.6400011932986011,0.48062963079098103,volume_327
volume_327_slice_88,0.7734299517455482,0.6305632140092308,0.7733887734560769,0.6305084747552018,0.46746348012289046,0.3050259977382565,0.6714274017748384,0.522032562167563,volume_327
volume_327_slice_89,0.8028558268533266,0.6706425549555051,0.7242375602811436,0.5676899851194314,0.4775086514229954,0.31363636519628096,0.6682006795191552,0.5173229684237391,volume_327
volume_327_slice_90,0.8621342875474355,0.7576766556575373,0.7209474464393237,0.5636574076599205,0.577060932657597,0.4055415632102228,0.7200475555481187,0.5756252088425602,volume_327
volume_327_slice_91,0.8104809763441349,0.6813518407720724,0.4014336920627579,0.2511210767129269,0.5493562241430124,0.37869822669024195,0.5870902975166351,0.4370570480584137,volume_327
volume_327_slice_92,0.8327253778299939,0.7133928572281569,0.40563380315175557,0.2544169616576558,0.467191602448316,0.3047945229287859,0.5685169278100218,0.4242014472715329,volume_327
volume_327_slice_93,0.8758411844085059,0.7791080515477079,0.47728649335112866,0.31344471017227943,0.4561403532625423,0.2954545494576446,0.603089343674059,0.4626691037258773,volume_327
volume_327_slice_94,0.8850346878287025,0.7937777778388807,0.4075655891351033,0.25593869788816953,0.29378531472437674,0.17218543594579183,0.5287951972293942,0.40730063722428067,volume_327
volume_327_slice_95,0.8919585594652264,0.8049866429786326,0.3052959505164611,0.18014705932589026,0.46666667259259254,0.30434783616887195,0.5546403941914267,0.42982717949113164,volume_327
volume_327_slice_96,0.9119893723161758,0.8382173382667224,0.3171662129061764,0.18847150311627492,0.19200000646399995,0.10619469817526815,0.47371853056211743,0.37762784651942183,volume_327
volume_327_slice_97,0.8928453676404805,0.8064324002958807,0.28716002575132193,0.16765140386436378,0.10526316574330556,0.05555556430041145,0.428422853045036,0.34321312282021865,volume_327
volume_327_slice_98,0.8819621870410557,0.7888482633184496,0.2664890078171292,0.15372790226462113,0.2706766972129572,0.1565217464650283,0.4730426306903806,0.36636597068269966,volume_327
volume_327_slice_99,0.8458325767485323,0.7328508496749997,0.2693236719388142,0.15561758607423753,0.13559323498994516,0.07272728958677656,0.41691649455909724,0.3203985751120046,volume_327
volume_327_slice_100,0.845070422564306,0.7317073171604204,0.24334600808406462,0.1385281391496911,2.4390243307555043e-08,2.4390243307555043e-08,0.3628054850128713,0.2900784935667849,volume_327
volume_327_slice_101,0.8617641527436968,0.7571050893069712,0.2506361327922162,0.14327272789580164,3.703703566529497e-08,3.703703566529497e-08,0.3708001075243162,0.3001259514132695,volume_327
volume_327_slice_102,0.8990156762852688,0.8165562914514715,0.2510231928710619,0.1435257416977178,1.1111109876543348e-07,1.1111109876543348e-07,0.3833463267558099,0.320027381420096,volume_327
volume_327_slice_103,0.9344352617200302,0.8769389865987801,0.2988847588855875,0.17569930141984325,2.499999375000156e-07,2.499999375000156e-07,0.41110675686851833,0.3508795126728536,volume_327
volume_327_slice_104,0.9268849962058483,0.8637331441221671,0.3224092122919316,0.19218585090582274,1.99999960000008e-07,1.99999960000008e-07,0.4164314694992466,0.35197306500931663,volume_327
volume_327_slice_105,0.9414709280051077,0.8894143325247674,0.3789868673743087,0.23379629718310613,9.9999990000001e-08,9.9999990000001e-08,0.44015263179313546,0.3744035765692879,volume_327
volume_327_slice_106,0.9479452054896389,0.9010416667034815,0.37558685504639727,0.23121387372114002,0.6666667777777407,0.5000002499998749,0.663399612771259,0.5440852634748321,volume_327
volume_327_slice_107,0.9402862985807185,0.8873021999663055,0.3556701036463315,0.21630094125778376,0.666666722222213,0.5000001249999688,0.6542077081497544,0.534534422074686,volume_327
volume_327_slice_108,0.9390681003712696,0.8851351351807889,0.36727272784793386,0.22494432157578584,4.99999750000125e-07,4.99999750000125e-07,0.43544710940631787,0.3700266522521083,volume_327
volume_327_slice_109,0.9212442091503984,0.8539877301210684,0.33305012800930317,0.1997961272173332,4.99999750000125e-07,4.99999750000125e-07,0.4180982790531505,0.3512614524460506,volume_327
volume_327_slice_110,0.9214929215131292,0.8544152745324988,0.44569816682249774,0.28675136180875554,4.99999750000125e-07,4.99999750000125e-07,0.45573052944512565,0.3803890454470014,volume_327
volume_327_slice_111,0.9019396551988309,0.8213935231494635,0.37914691985162696,0.2339181292949723,4.99999750000125e-07,4.99999750000125e-07,0.42702902501673595,0.35177071748139527,volume_327
volume_327_slice_112,0.8586927041337964,0.7523764259732052,0.18459069086308932,0.10167993006040676,4.99999750000125e-07,4.99999750000125e-07,0.34776129833221187,0.28468561867778736,volume_327
volume_327_slice_113,0.8094059406530303,0.6798336800000865,0.1688524596976619,0.09221128102756375,1.0,1.0,0.6594194667835641,0.5906816536758833,volume_327
volume_327_slice_114,0.7395683454174214,0.5867579911034486,0.1480927455885619,0.0799676905654542,1.0,1.0,0.6292203636686611,0.5555752272229676,volume_327
volume_327_slice_115,0.6794453508648266,0.5145151330978905,0.12722298281311697,0.06793279834336537,1.0,1.0,0.6022227778926479,0.527482643813752,volume_327
volume_327_slice_116,0.7213541667876068,0.5641547864466022,0.13206162939687333,0.07069913662945865,3.3333322222225924e-07,3.3333322222225924e-07,0.28447204317256747,0.21161808546976102,volume_327
volume_327_slice_117,0.6376969040533966,0.4681020737893922,0.12771392137438445,0.06821282464651239,1.0,1.0,0.5884702751425936,0.5121049661453015,volume_327
volume_327_slice_118,0.5507060336645019,0.379982285757323,0.10389610442509084,0.054794521136491574,1.0,1.0,0.5515340460298642,0.4782589356312716,volume_327
volume_327_slice_119,0.5807770964002882,0.4092219025848012,0.09647979198404184,0.050684932157065106,4.166666493055563e-08,4.166666493055563e-08,0.22575231001699833,0.15330229213617708,volume_327
volume_327_slice_120,0.6631299736981896,0.49603174653171456,0.10782080553696217,0.05698234425603343,4.5454543388429843e-08,4.5454543388429843e-08,0.25698360822989835,0.18433804541409712,volume_327
volume_327_slice_121,0.5590405908126931,0.38796414931118545,0.10090090171090008,0.05313093068962909,3.999999840000006e-08,3.999999840000006e-08,0.21998051084119719,0.14703170666693766,volume_327
volume_327_slice_122,0.5236523657605584,0.354694486803734,0.08803827838465235,0.0460460470009549,7.692307100591761e-08,7.692307100591761e-08,0.20389690702276062,0.13358020357591996,volume_327
volume_327_slice_123,0.5205930815146737,0.3518930972118194,0.1293199563775697,0.06912991767684157,1.0,1.0,0.5499710126307478,0.4736743382962203,volume_327
volume_327_slice_124,0.16578483392277807,0.09038461713387573,0.05718585473499935,0.02943454761469051,1.0,1.0,0.4076568962192591,0.37327305491618873,volume_327
volume_327_slice_125,0.10000000140625,0.05263158050554016,0.03905160435190534,0.01991465195831453,4.347825897920613e-08,4.347825897920613e-08,0.04635054974547143,0.02418209198070456,volume_327
volume_327_slice_126,0.025873222476231278,0.013106161188589566,8.517887556628715e-10,8.517887556628715e-10,2.1276595291987334e-08,2.1276595291987334e-08,0.008624414868205107,0.004368727772324538,volume_327
volume_327_slice_127,4.255319130828429e-09,4.255319130828429e-09,1.5174506805501507e-09,1.5174506805501507e-09,1.1111109876543348e-07,1.1111109876543348e-07,3.896128952560402e-08,3.896128952560402e-08,volume_327
volume_327_slice_128,5.494505464315904e-09,5.494505464315904e-09,3.289473673389889e-09,3.289473673389889e-09,1.666666388888935e-07,1.666666388888935e-07,5.848353934219976e-08,5.848353934219976e-08,volume_327
volume_327_slice_129,1.1764705743944639e-08,1.1764705743944639e-08,1.3106159877973577e-09,1.3106159877973577e-09,2.9411763840830475e-08,2.9411763840830475e-08,1.4162361857524157e-08,1.4162361857524157e-08,volume_327
volume_327_slice_130,7.874015686031373e-09,7.874015686031373e-09,1.1160714273258132e-09,1.1160714273258132e-09,5.5248618479289396e-09,5.5248618479289396e-09,4.838316320428708e-09,4.838316320428708e-09,volume_327
volume_327_slice_131,1.1764705743944639e-08,1.1764705743944639e-08,6.75675675219138e-10,6.75675675219138e-10,5.405405376186998e-09,5.405405376186998e-09,5.9485955984502574e-09,5.9485955984502574e-09,volume_327
volume_327_slice_132,3.184713365653779e-09,3.184713365653779e-09,6.934812755246315e-10,6.934812755246315e-10,2.242152461340465e-09,2.242152461340465e-09,2.040115700839625e-09,2.040115700839625e-09,volume_327
volume_327_slice_133,2.6178010402675366e-09,2.6178010402675366e-09,9.596928973515421e-10,9.596928973515421e-10,2.164502159817095e-09,2.164502159817095e-09,1.913998699145391e-09,1.913998699145391e-09,volume_327
volume_327_slice_134,4.901960760284506e-09,4.901960760284506e-09,1.7241379280618311e-09,1.7241379280618311e-09,3.4364261050294636e-09,3.4364261050294636e-09,3.354174931125267e-09,3.354174931125267e-09,volume_327
volume_327_slice_135,1.75438593413358e-08,1.75438593413358e-08,2.0491803236697123e-09,2.0491803236697123e-09,8.547008473957193e-09,8.547008473957193e-09,9.380016046320902e-09,9.380016046320902e-09,volume_327
volume_327_slice_136,1.923076886094675e-08,1.923076886094675e-08,1.4367816071310607e-09,1.4367816071310607e-09,3.937007858515717e-09,3.937007858515717e-09,8.201519442197842e-09,8.201519442197842e-09,volume_327
volume_327_slice_137,1.99999960000008e-07,1.99999960000008e-07,4.01606424089934e-09,4.01606424089934e-09,2.7027026296566858e-08,2.7027026296566858e-08,7.701435017915807e-08,7.701435017915807e-08,volume_327
volume_327_slice_138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_327_slice_154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_327
volume_34_slice_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_34
volume_34_slice_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_34
volume_34_slice_2,1.0,1.0,9.99999000001e-07,9.99999000001e-07,9.99999000001e-07,9.99999000001e-07,0.3333339999993334,0.3333339999993334,volume_34
volume_34_slice_3,9.99999000001e-07,9.99999000001e-07,4.99999750000125e-07,4.99999750000125e-07,1.99999960000008e-07,1.99999960000008e-07,5.666662366670443e-07,5.666662366670443e-07,volume_34
volume_34_slice_4,3.3333322222225924e-07,3.3333322222225924e-07,4.99999750000125e-07,4.99999750000125e-07,3.124999902343753e-08,3.124999902343753e-08,2.8819432374860724e-07,2.8819432374860724e-07,volume_34
volume_34_slice_5,1.0,1.0,9.9999990000001e-08,9.9999990000001e-08,2.7777777006172862e-08,2.7777777006172862e-08,0.3333333759259223,0.3333333759259223,volume_34
volume_34_slice_6,1.0,1.0,3.3333322222225924e-07,3.3333322222225924e-07,1.6949152255099113e-08,1.6949152255099113e-08,0.3333334500941248,0.3333334500941248,volume_34
