id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean,volume_id
volume_289_slice_58,0.19892473333622382,0.11044776384940966,0.8353413654966515,0.7172413794129796,2.6315788781163454e-08,2.6315788781163454e-08,0.3447553750495547,0.2758963898593927,volume_289
volume_289_slice_59,1.4285714081632656e-08,1.4285714081632656e-08,0.8545526212348142,0.746042670424624,1.612903199791884e-08,1.612903199791884e-08,0.28485088388318675,0.24868090027979003,volume_289
volume_289_slice_60,1.5873015621063245e-08,1.5873015621063245e-08,0.8542517999894431,0.7455842392168531,1.2195121802498514e-08,1.2195121802498514e-08,0.28475060935252683,0.24852808909499682,volume_289
volume_289_slice_61,0.08648649142439735,0.04519774550735737,0.8516941307439929,0.7416962271068377,3.4482757431629055e-08,3.4482757431629055e-08,0.3127268855503826,0.2622980023656508,volume_289
volume_289_slice_62,0.007843141145713172,0.003937011795523576,0.8420279206756011,0.7271573604926531,1.0,1.0,0.6166236872737714,0.5770314574293922,volume_289
volume_289_slice_63,0.007117441255809818,0.003571432130102028,0.820086705234811,0.6950398041350153,1.0,1.0,0.6090680488302069,0.5662037454217058,volume_289
volume_289_slice_64,0.009756102391433649,0.004901965662245266,0.8560820368005513,0.7483771252709808,1.0,1.0,0.6219460463973283,0.5844263636444086,volume_289
volume_289_slice_65,0.20967742147936178,0.11711711976841706,0.8345634563754162,0.7160951499177958,1.0,1.0,0.6814136259515927,0.611070756562071,volume_289
volume_289_slice_66,0.07835051736422573,0.04077253424726924,0.8243459690648967,0.701180744867944,1.0,1.0,0.6342321621430408,0.5806510930384045,volume_289
volume_289_slice_67,0.24765478565167956,0.1413276249650372,0.8429355281476448,0.728512151829131,1.0,1.0,0.6968634379331081,0.623279925598056,volume_289
volume_289_slice_68,0.4341317373740543,0.2772466553016316,0.8498821945725543,0.738952297413242,1.0,1.0,0.7613379773155362,0.6720663175716245,volume_289
volume_289_slice_69,0.6055979648783741,0.434306570375353,0.8566649941701514,0.7492685781892134,1.0,1.0,0.8207543196828418,0.7278583828548554,volume_289
volume_289_slice_70,0.6470009836312675,0.47819767517703826,0.8566133108918933,0.7491895078841174,1.0,1.0,0.834538098174387,0.7424623943537186,volume_289
volume_289_slice_71,0.7531380755720313,0.6040268463019683,0.8774364057024386,0.7816362566858045,1.0,1.0,0.8768581604248232,0.7952210343292577,volume_289
volume_289_slice_72,0.8003427593827396,0.6671428576183673,0.8697260043923809,0.7694824509906358,1.0,1.0,0.8900229212583736,0.812208436203001,volume_289
volume_289_slice_73,0.859038142737116,0.7529069771033329,0.8666890530781247,0.7647407408104472,1.0,1.0,0.9085757319384135,0.8392159059712601,volume_289
volume_289_slice_74,0.8405529955386607,0.7249602548092842,0.8798200514331909,0.7854274240431935,1.0,1.0,0.9067910156572839,0.836795892950826,volume_289
volume_289_slice_75,0.7418111755859237,0.5895865243651048,0.8581606217846243,0.7515598412502666,1.0,1.0,0.8666572657901827,0.7803821218717905,volume_289
volume_289_slice_76,0.7610619471141044,0.6142857148367347,0.8450847457889687,0.7317287937388527,1.0,1.0,0.8687155643010244,0.7820048361918625,volume_289
