volume_id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean
volume_156,0.8210257414175743,0.7891644353341255,0.721605508291951,0.6852805716816388,0.8214756389401034,0.7953302557259215,0.7880356295498763,0.7565917542472286
volume_16,0.5769154445698267,0.5585528964727762,0.6514841288751401,0.5799239009143626,0.6459530902841605,0.6051924913926585,0.6247842212430424,0.5812230962599324
volume_177,0.7709117674422596,0.7693941641194516,0.6374223964725024,0.6193089616359081,0.772102219187892,0.7647248224061458,0.7268121277008848,0.7178093160538351
volume_181,0.7106452800357701,0.6858887053547673,0.7648798453954118,0.7088306957227196,0.8694066161170251,0.8529679705885808,0.7816439138494023,0.7492291238886892
volume_194,0.759873749044039,0.7419021614123505,0.49809780802513104,0.4409425316473245,0.8161600039195036,0.7780939824408892,0.6913771869962245,0.6536462251668548
volume_195,0.7846637465113134,0.7596940485089058,0.6592597912920646,0.6207911792746192,0.8623647741421832,0.8318894077130229,0.7687627706485204,0.7374582118321826
volume_196,0.817594742781504,0.7911759836766805,0.7687562790256813,0.7275417474544975,0.8554296032742695,0.8280203186115598,0.8139268750271516,0.7822460165809126
volume_209,0.90495011148259,0.8852977776990228,0.7507198171922103,0.7000407029763308,0.9296335592516852,0.9015591641003974,0.8617678293088284,0.828965881591917
volume_219,0.7447139511270149,0.7221812999850854,0.6035597719583999,0.5540460944024876,0.7080670243347371,0.6794291245283035,0.6854469158067173,0.6518855063052922
volume_220,0.8178429194594986,0.7916430450933668,0.6798943514454172,0.6246527297917711,0.7842330730375732,0.7580030275214497,0.760656781314163,0.7247662674688625
volume_221,0.7804337152592878,0.7244045609106946,0.7002006440419263,0.6537612354587848,0.8032857050901493,0.7627593087868504,0.7613066881304544,0.7136417017187766
volume_226,0.7293765932985973,0.6897552234894924,0.44513985765052977,0.40492611172950893,0.7616257228676635,0.7305665587343834,0.6453807246055968,0.6084159646511282
volume_23,0.8733648230011349,0.8568379844006387,0.6745355821262403,0.6350583040330406,0.7689825963818514,0.7418116187376745,0.7722943338364089,0.7445693023904514
volume_230,0.7146603712189934,0.694036709353325,0.6829715251080253,0.6504843507136676,0.8641242095502933,0.8535484170455706,0.753918701959104,0.7326898257041876
volume_232,0.6701775376176824,0.6426662671466189,0.6938431188655951,0.6409992906706174,0.6869220518201518,0.651923762483077,0.6836475694344765,0.6451964401001045
volume_234,0.732575195398331,0.6898811782428548,0.4875657626407313,0.4215543745565547,0.6651739029127863,0.6285292132556698,0.6284382869839497,0.5799882553516931
volume_238,0.7538554129247073,0.7061519649636698,0.5268748551002127,0.4601495951709326,0.7414802458563275,0.6916562603404334,0.6740701712937491,0.6193192734916786
volume_240,0.7564933364264809,0.7182393182173361,0.6794276787045945,0.6235836150481219,0.6765136002592763,0.6367049945888252,0.704144871796784,0.6595093092847611
volume_250,0.31696236483348433,0.316559465396792,0.3737445772176022,0.32630425038805355,0.4440628386188861,0.42391711309704044,0.3782565935566576,0.35559360962729536
volume_251,0.7577800957102345,0.732170690402084,0.6811408463031152,0.6461844266634321,0.8748504095058145,0.8538143579803784,0.7712571171730547,0.7440564916819649
volume_256,0.41448368122557316,0.37172658506755346,0.296873250271619,0.23668048363891417,0.4850804808351734,0.4299124316411791,0.3988124707774552,0.3461065001158823
volume_26,0.7515550840537452,0.7199058634139959,0.6254682767468125,0.5797678075906177,0.7145211363480353,0.6807000972937098,0.697181499049531,0.6601245894327745
volume_279,0.4855154324489093,0.4248552901866539,0.3209588780892075,0.25683006712559575,0.2580646199052737,0.2580646199052737,0.35484631014779683,0.3132499924058411
volume_287,0.6775235738263633,0.6617456819144089,0.5499973563813763,0.5130011489100226,0.8368706660919838,0.8118559920797852,0.6881305320999078,0.6622009409680721
volume_289,0.7268395160516355,0.6902969599828902,0.7225092250168027,0.671282559731129,0.858064526882841,0.858064526882841,0.7691377559837598,0.7398813488656202
volume_293,0.5085764690881146,0.46988091441434926,0.5111958634821605,0.42505968611867906,0.6414034093540152,0.6030470690358763,0.5537252473080968,0.4993292231896349
volume_298,0.6959460755230947,0.6882021367451749,0.6600525589968919,0.607463571497195,0.7896318113983486,0.785212467549359,0.7152101486394451,0.693626058597243
volume_306,0.6261922889770085,0.5843573087465748,0.46645693425015405,0.4101435014990579,0.6645161782300695,0.6645161782300695,0.5857218004857441,0.5530056628252341
volume_31,0.5850710623295817,0.5414682938982373,0.611897437244835,0.5445671576036235,0.8564865828448572,0.8074019850048798,0.6844850274730914,0.6311458121689135
volume_310,0.42503681102044805,0.3708758184170779,0.3410946792413845,0.2747225020804232,0.32258067714820565,0.32258067714820565,0.36290405580334606,0.3227263325485689
volume_311,0.7645839291528002,0.7382144643694744,0.5368535766209199,0.5016305479823698,0.7945752486506794,0.7882393223848231,0.6986709181414664,0.676028111578889
volume_326,0.37098433959358257,0.3175364753064413,0.12903226115656155,0.12903226115656155,0.36862843399740025,0.34394872745393995,0.28954834491584813,0.2635058213056476
volume_327,0.4453118328450412,0.3918131872170664,0.27787718193640887,0.2238565203619568,0.5313923031085644,0.49801739637000675,0.4181937726300048,0.37122903464967666
volume_334,0.49091005678177296,0.47763784883576865,0.5105834302913966,0.4721769869975547,0.6754397047118794,0.6465718498630045,0.5589777305950163,0.5321288952321094
volume_34,0.6571289296333851,0.6179080570625524,0.5491274633152321,0.4957549023119494,0.7092466738183176,0.6580094210525513,0.638501022255645,0.590557460142351
volume_342,0.5869960237238794,0.541918096427635,0.3388247665500363,0.2830622331278265,0.6562947479314117,0.59527091665036,0.5273718460684425,0.47341708206860716
volume_343,0.7457637340081037,0.7205727632440344,0.535657011860039,0.4923093718526355,0.7326069370569002,0.7024336596547912,0.6713425609750142,0.6384385982504871
volume_346,0.6892688775174451,0.6750318420205812,0.42660706662710124,0.3895080032985035,0.7045607919734935,0.6716609324709012,0.60681224537268,0.578733592596662
volume_357,0.7366141084176465,0.7213427040969835,0.6287489250888993,0.587071796935251,0.7385816746809077,0.7077498687620896,0.7013149027291512,0.6720547899314413
volume_366,0.8567435278589796,0.8347853823433424,0.8108880380756882,0.7776476980193542,0.8466218203846411,0.8182439514449369,0.8380844621064363,0.8102256772692112
volume_368,0.48198266100159026,0.459196754400614,0.5805523000600992,0.5326280668468133,0.7258788511903049,0.6974621868746375,0.5961379374173315,0.5630956693740216
volume_4,0.6811370973584048,0.6456070400508589,0.6671691609994993,0.6267451137987403,0.7386583335107455,0.7116310579815213,0.6956548639562166,0.6613277372770402
volume_40,0.8899861028748607,0.8695158058922127,0.8437572098335733,0.8012532519581187,0.8775702040387057,0.8492903653781952,0.8704378389157132,0.8400198077428421
volume_43,0.794242200452729,0.7777502691042114,0.6660251791813729,0.6277053727499896,0.8057567652057778,0.7832253090984563,0.7553413816132932,0.7295603169842191
volume_46,0.80808225937523,0.802118669723209,0.5171453754932832,0.48816443158372114,0.8025103326970531,0.783541230055279,0.7092459891885221,0.6912747771207364
volume_47,0.8063849399899345,0.7658571635416868,0.6767220571306958,0.6017481072652096,0.7624465924828676,0.7205439400619289,0.748517863201166,0.696049736956275
volume_56,0.7456065922325315,0.7063306524280045,0.5935154751793993,0.530545632159159,0.8114770398423394,0.7712802589781871,0.7168663690847566,0.6693855145217836
volume_57,0.849855501309319,0.8211698193335282,0.6974763156396878,0.6647129051441212,0.7980443532455885,0.7717827946419821,0.7817920567315318,0.7525551730398772
volume_58,0.7242560565359497,0.71898341355839,0.6323026364289673,0.569446668415798,0.670061167800722,0.6435114003935919,0.6755399535885463,0.6439804941225933
volume_6,0.7834301727109168,0.7449693697664893,0.8230925272022345,0.7772749631425561,0.8436239581477332,0.8012565189890439,0.8167155526869615,0.7745002839660299
volume_64,0.8714351475685257,0.8349917852665231,0.4547345439238001,0.39184712979227776,0.7433644393808431,0.6911278073992597,0.6898447102910562,0.6393222408193535
volume_73,0.913739543373826,0.8998088987282294,0.7711137755714141,0.7304598089543409,0.8721936190385052,0.8488138877408862,0.8523489793279152,0.8263608651411521
volume_74,0.6328481548222874,0.6174497546393495,0.5286355449801458,0.4741767918600624,0.5209598714739051,0.4923256167045547,0.5608145237587794,0.5279840544013221
volume_77,0.8944149304477522,0.8693761005614268,0.6728734313336651,0.6417104085259658,0.8767650625208541,0.8569472593538005,0.8146844747674238,0.7893445894803977
volume_78,0.7661538393493211,0.7393398713832265,0.6324239748876748,0.5887320615470203,0.7682431612746706,0.7469909742037654,0.7222736585038889,0.6916876357113374
volume_79,0.8547214030840938,0.8403638317500283,0.6500073388673776,0.6265786222535699,0.8460055630687895,0.8277472021128134,0.7835781016734202,0.7648965520388039
volume_83,0.8675496019100477,0.8471153237425784,0.7595540079806922,0.7280296774007029,0.9021607309464941,0.8833776322825129,0.8430881136124113,0.8195075444752646
volume_91,0.6981673057330741,0.6724239415221265,0.726193064732858,0.6684151111898768,0.7931645934190825,0.7700580414661291,0.7391749879616715,0.7036323647260442
volume_94,0.9295209246054658,0.9243486055705371,0.6781658633552698,0.6583623838180556,0.9365012069664994,0.928276246718069,0.8480626649757449,0.8369957453688873
volume_95,0.7802034255208876,0.7395389661721093,0.797819001633138,0.7569930675828931,0.9042987858381377,0.8809311446715649,0.8274404043307212,0.7924877261421891
Overall_Mean,0.7227320340587824,0.695115706424291,0.608154363695235,0.5618296869118546,0.754031249060285,0.7268546890511713,0.6949725489381007,0.661266694129106
