volume_id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean
volume_330,0.7886373314141315,0.7662634025072584,0.7320708343637276,0.6813419836366684,0.8709677587915671,0.8709677587915671,0.7972253081898087,0.772857714978498
volume_332,0.7489515544432194,0.7429244504570051,0.6630574213137775,0.6401497968955293,0.7594478789687746,0.7434760865976715,0.7238189515752572,0.7088501113167353
volume_344,0.6362702991939005,0.623722723723942,0.6211388488294386,0.580903392339014,0.6741691956036786,0.6519311005111164,0.6438594478756726,0.6188524055246908
volume_35,0.7110730753788691,0.6772062333294416,0.6715070046099385,0.620720644846611,0.7555119343463186,0.7062615202622848,0.7126973381117088,0.6680627994794458
volume_351,0.80769965821435,0.7885372284160497,0.7861201698863886,0.7306277972778007,0.8544092677482069,0.8254303650928022,0.8160763652829818,0.7815317969288842
volume_355,0.8436895239482385,0.8000851300341646,0.7387554123172073,0.6831460420984664,0.794647312678473,0.7412583693729333,0.7923640829813062,0.7414965138351882
volume_38,0.7541897733027119,0.7081109846847579,0.6918742327075664,0.6116271076423769,0.6833658611207983,0.6211455328712538,0.7098099557103589,0.6469612083994629
volume_43,0.8851498936707405,0.8720149183091108,0.737405633088232,0.6981846022683373,0.8252155178707892,0.8085753524643735,0.8159236815432539,0.7929249576806072
volume_44,0.8386536541044654,0.8360793811825549,0.6616536866858487,0.6109537121230443,0.8120324323862677,0.786871992066355,0.7707799243921939,0.7446350284573181
volume_59,0.8833268019004084,0.8756316918485693,0.7393438769773435,0.7035249317070844,0.8782672842414802,0.8638491654694648,0.8336459877064106,0.8143352630083728
volume_67,0.7791044214330793,0.7428896298368044,0.7717919716223121,0.7040136871150461,0.8523445178799367,0.8088801441219945,0.8010803036451093,0.7519278203579484
volume_70,0.7130181897115376,0.655428868667173,0.5368707478346175,0.464630316163595,0.5838466730372688,0.5229202263168061,0.6112452035278081,0.5476598037158581
volume_85,0.7855436042543007,0.7701696488798847,0.8162344000474089,0.7582485967696729,0.7656375939261663,0.7384757110419352,0.7891385327426254,0.7556313188971643
volume_94,0.9334844867263409,0.9316946303614968,0.6967296426429332,0.6689796708100887,0.8870923762807235,0.8759261797583204,0.8391021685499991,0.825533493643302
Overall_Mean,0.7758135162640231,0.7517859955612374,0.6876621903854343,0.6377875268067821,0.7598479508790208,0.7284335853423446,0.7411078858428259,0.7060023692367882
