id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean,volume_id
volume_226_slice_137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_226_slice_138,1.0,1.0,8.333332638888946e-08,8.333332638888946e-08,1.2499998437500196e-07,1.2499998437500196e-07,0.3333334027777703,0.3333334027777703,volume_226
volume_226_slice_139,1.0,1.0,6.666666222222252e-08,6.666666222222252e-08,3.3333322222225924e-07,3.3333322222225924e-07,0.3333334666666281,0.3333334666666281,volume_226
volume_226_slice_140,1.0,1.0,5.555555246913597e-08,5.555555246913597e-08,1.0,1.0,0.666666685185184,0.666666685185184,volume_226
volume_226_slice_141,1.0,1.0,1.0,1.0,1.612903199791884e-08,1.612903199791884e-08,0.6666666720430107,0.6666666720430107,volume_226
volume_226_slice_142,1.0,1.0,9.9999990000001e-08,9.9999990000001e-08,1.0,1.0,0.6666666999999967,0.6666666999999967,volume_226
volume_226_slice_143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_226_slice_144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_226_slice_145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_226_slice_146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_226_slice_147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_226_slice_148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_226_slice_149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_226_slice_150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_226_slice_151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_226_slice_152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_226_slice_153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_226_slice_154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_226
volume_299_slice_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_1,1.0,1.0,1.428571224489825e-07,1.428571224489825e-07,1.0,1.0,0.6666667142857076,0.6666667142857076,volume_299
volume_299_slice_2,1.0,1.0,4.999999750000012e-08,4.999999750000012e-08,1.0,1.0,0.6666666833333325,0.6666666833333325,volume_299
volume_299_slice_3,1.0,1.0,4.166666493055563e-08,4.166666493055563e-08,1.0,1.0,0.6666666805555549,0.6666666805555549,volume_299
volume_299_slice_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_20,1.0,1.0,1.99999960000008e-07,1.99999960000008e-07,1.0,1.0,0.6666667333333199,0.6666667333333199,volume_299
volume_299_slice_21,1.0,1.0,6.249999609375024e-08,6.249999609375024e-08,1.0,1.0,0.6666666874999988,0.6666666874999988,volume_299
volume_299_slice_22,2.499999375000156e-07,2.499999375000156e-07,3.4482757431629055e-08,3.4482757431629055e-08,1.0,1.0,0.33333342816089834,0.33333342816089834,volume_299
volume_299_slice_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_24,5.882352595155729e-08,5.882352595155729e-08,1.0,1.0,1.0,1.0,0.6666666862745086,0.6666666862745086,volume_299
volume_299_slice_25,4.166666493055563e-08,4.166666493055563e-08,1.1111109876543348e-07,1.1111109876543348e-07,1.0,1.0,0.3333333842592546,0.3333333842592546,volume_299
volume_299_slice_26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_33,1.0,1.0,8.333332638888946e-08,8.333332638888946e-08,1.0,1.0,0.6666666944444422,0.6666666944444422,volume_299
volume_299_slice_34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_42,1.0,1.0,3.846153698224858e-08,3.846153698224858e-08,1.0,1.0,0.6666666794871791,0.6666666794871791,volume_299
volume_299_slice_43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_44,1.0,1.0,3.3333322222225924e-07,3.3333322222225924e-07,1.0,1.0,0.6666667777777407,0.6666667777777407,volume_299
volume_299_slice_45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_52,1.0,1.0,1.0,1.0,7.692307100591761e-08,7.692307100591761e-08,0.6666666923076904,0.6666666923076904,volume_299
volume_299_slice_53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_299
volume_299_slice_54,1.0,1.0,1.0,1.0,9.99999000001e-07,9.99999000001e-07,0.6666669999996667,0.6666669999996667,volume_299
volume_299_slice_55,1.0,1.0,1.0,1.0,4.99999750000125e-07,4.99999750000125e-07,0.66666683333325,0.66666683333325,volume_299
volume_299_slice_56,1.0,1.0,9.9999990000001e-08,9.9999990000001e-08,1.0,1.0,0.6666666999999967,0.6666666999999967,volume_299
volume_299_slice_57,1.0,1.0,9.090908264462886e-08,9.090908264462886e-08,1.0,1.0,0.6666666969696943,0.6666666969696943,volume_299
volume_299_slice_58,1.0,1.0,3.846153698224858e-08,3.846153698224858e-08,9.99999000001e-07,9.99999000001e-07,0.3333336794868457,0.3333336794868457,volume_299
volume_299_slice_59,1.0,1.0,1.6666666388888892e-08,1.6666666388888892e-08,1.0,1.0,0.6666666722222221,0.6666666722222221,volume_299
volume_299_slice_60,1.5384615147929e-08,1.5384615147929e-08,0.4563380297004562,0.2956204405269327,1.0,1.0,0.4854460150283571,0.4318734853038493,volume_299
